clk reset hsync vsync blank hcnt vcnt   time(ns)
 0    0     x     x     x     x    x         0
 1    0     1     1     0     5    7      5940
 0    0     1     1     0     5    7      5960
 1    0     1     1     0     6    7      5980
 0    0     1     1     0     6    7      6000
 1    0     1     1     0     7    7      6020
 0    0     1     1     0     7    7      6040
 1    0     1     1     0     8    7      6060
 0    0     1     1     0     8    7      6080
 1    0     1     1     0     9    7      6100
 0    0     1     1     0     9    7      6120
 1    0     0     1     0    10    7      6140
 0    0     0     1     0    10    7      6160
 1    0     0     1     0    11    7      6180
 0    0     0     1     0    11    7      6200
 1    0     0     1     0    12    7      6220
 0    0     0     1     0    12    7      6240
 1    0     0     1     0    13    7      6260
 0    0     0     1     0    13    7      6280
 1    0     0     1     0    14    7      6300
 0    0     0     1     0    14    7      6320
 1    0     0     1     0    15    7      6340
 0    0     0     1     0    15    7      6360
 1    0     1     1     0    16    7      6380
 0    0     1     1     0    16    7      6400
 1    0     1     1     0    17    7      6420
 0    0     1     1     0    17    7      6440
 1    0     1     1     0    18    7      6460
 0    0     1     1     0    18    7      6480
 1    0     1     1     0    19    7      6500
 0    0     1     1     0    19    7      6520
 1    0     1     1     0     0    8      6540
 0    0     1     1     0     0    8      6560
 1    0     1     1     0     1    8      6580
 0    0     1     1     0     1    8      6600
 1    0     1     1     0     2    8      6620
 0    0     1     1     0     2    8      6640
 1    0     1     1     0     3    8      6660
 0    0     1     1     0     3    8      6680
 1    0     1     1     0     4    8      6700
 0    0     1     1     0     4    8      6720
 1    0     1     1     0     5    8      6740
 0    0     1     1     0     5    8      6760
 1    0     1     1     0     6    8      6780
 0    0     1     1     0     6    8      6800
 1    0     1     1     0     7    8      6820
 0    0     1     1     0     7    8      6840
 1    0     1     1     0     8    8      6860
 0    0     1     1     0     8    8      6880
 1    0     1     1     0     9    8      6900
 0    0     1     1     0     9    8      6920
 1    0     0     1     0    10    8      6940
 0    0     0     1     0    10    8      6960
 1    0     0     1     0    11    8      6980
 0    0     0     1     0    11    8      7000
 1    0     0     1     0    12    8      7020
 0    0     0     1     0    12    8      7040
 1    0     0     1     0    13    8      7060
 0    0     0     1     0    13    8      7080
 1    0     0     1     0    14    8      7100
 0    0     0     1     0    14    8      7120
 1    0     0     1     0    15    8      7140
 0    0     0     1     0    15    8      7160
 1    0     1     1     0    16    8      7180
 0    0     1     1     0    16    8      7200
 1    0     1     1     0    17    8      7220
 0    0     1     1     0    17    8      7240
 1    0     1     1     0    18    8      7260
 0    0     1     1     0    18    8      7280
 1    0     1     1     0    19    8      7300
 0    0     1     1     0    19    8      7320
 1    0     1     1     0     0    9      7340
 0    0     1     1     0     0    9      7360
 1    0     1     1     0     1    9      7380
 0    0     1     1     0     1    9      7400
 1    0     1     1     0     2    9      7420
 0    0     1     1     0     2    9      7440
 1    0     1     1     0     3    9      7460
 0    0     1     1     0     3    9      7480
 1    0     1     1     0     4    9      7500
 0    0     1     1     0     4    9      7520
 1    0     1     1     0     5    9      7540
 0    0     1     1     0     5    9      7560
 1    0     1     1     0     6    9      7580
 0    0     1     1     0     6    9      7600
 1    0     1     1     0     7    9      7620
 0    0     1     1     0     7    9      7640
 1    0     1     1     0     8    9      7660
 0    0     1     1     0     8    9      7680
 1    0     1     1     0     9    9      7700
 0    0     1     1     0     9    9      7720
 1    0     0     1     0    10    9      7740
 0    0     0     1     0    10    9      7760
 1    0     0     1     0    11    9      7780
 0    0     0     1     0    11    9      7800
 1    0     0     1     0    12    9      7820
 0    0     0     1     0    12    9      7840
 1    0     0     1     0    13    9      7860
 0    0     0     1     0    13    9      7880
 1    0     0     1     0    14    9      7900
 0    0     0     1     0    14    9      7920
 1    0     0     1     0    15    9      7940
 0    0     0     1     0    15    9      7960
 1    0     1     1     0    16    9      7980
 0    0     1     1     0    16    9      8000
 1    0     1     1     0    17    9      8020
 0    0     1     1     0    17    9      8040
 1    0     1     1     0    18    9      8060
 0    0     1     1     0    18    9      8080
 1    0     1     1     0    19    9      8100
 0    0     1     1     0    19    9      8120
 1    0     1     1     0     0   10      8140
 0    0     1     1     0     0   10      8160
 1    0     1     1     0     1   10      8180
 0    0     1     1     0     1   10      8200
 1    0     1     1     0     2   10      8220
 0    0     1     1     0     2   10      8240
 1    0     1     1     0     3   10      8260
 0    0     1     1     0     3   10      8280
 1    0     1     1     0     4   10      8300
 0    0     1     1     0     4   10      8320
 1    0     1     1     0     5   10      8340
 0    0     1     1     0     5   10      8360
 1    0     1     1     0     6   10      8380
 0    0     1     1     0     6   10      8400
 1    0     1     1     0     7   10      8420
 0    0     1     1     0     7   10      8440
 1    0     1     1     0     8   10      8460
 0    0     1     1     0     8   10      8480
 1    0     1     1     0     9   10      8500
 0    0     1     1     0     9   10      8520
 1    0     0     0     0    10   10      8540
 0    0     0     0     0    10   10      8560
 1    0     0     0     0    11   10      8580
 0    0     0     0     0    11   10      8600
 1    0     0     0     0    12   10      8620
 0    0     0     0     0    12   10      8640
 1    0     0     0     0    13   10      8660
 0    0     0     0     0    13   10      8680
 1    0     0     0     0    14   10      8700
 0    0     0     0     0    14   10      8720
 1    0     0     0     0    15   10      8740
 0    0     0     0     0    15   10      8760
 1    0     1     0     0    16   10      8780
 0    0     1     0     0    16   10      8800
 1    0     1     0     0    17   10      8820
 0    0     1     0     0    17   10      8840
 1    0     1     0     0    18   10      8860
 0    0     1     0     0    18   10      8880
 1    0     1     0     0    19   10      8900
 0    0     1     0     0    19   10      8920
 1    0     1     0     0     0   11      8940
 0    0     1     0     0     0   11      8960
 1    0     1     0     0     1   11      8980
 0    0     1     0     0     1   11      9000
 1    0     1     0     0     2   11      9020
 0    0     1     0     0     2   11      9040
 1    0     1     0     0     3   11      9060
 0    0     1     0     0     3   11      9080
 1    0     1     0     0     4   11      9100
 0    0     1     0     0     4   11      9120
 1    0     1     0     0     5   11      9140
 0    0     1     0     0     5   11      9160
 1    0     1     0     0     6   11      9180
 0    0     1     0     0     6   11      9200
 1    0     1     0     0     7   11      9220
 0    0     1     0     0     7   11      9240
 1    0     1     0     0     8   11      9260
 0    0     1     0     0     8   11      9280
 1    0     1     0     0     9   11      9300
 0    0     1     0     0     9   11      9320
 1    0     0     0     0    10   11      9340
 0    0     0     0     0    10   11      9360
 1    0     0     0     0    11   11      9380
 0    0     0     0     0    11   11      9400
 1    0     0     0     0    12   11      9420
 0    0     0     0     0    12   11      9440
 1    0     0     0     0    13   11      9460
 0    0     0     0     0    13   11      9480
 1    0     0     0     0    14   11      9500
 0    0     0     0     0    14   11      9520
 1    0     0     0     0    15   11      9540
 0    0     0     0     0    15   11      9560
 1    0     1     0     0    16   11      9580
 0    0     1     0     0    16   11      9600
 1    0     1     0     0    17   11      9620
 0    0     1     0     0    17   11      9640
 1    0     1     0     0    18   11      9660
 0    0     1     0     0    18   11      9680
 1    0     1     0     0    19   11      9700
 0    0     1     0     0    19   11      9720
 1    0     1     0     0     0   12      9740
 0    0     1     0     0     0   12      9760
 1    0     1     0     0     1   12      9780
 0    0     1     0     0     1   12      9800
 1    0     1     0     0     2   12      9820
 0    0     1     0     0     2   12      9840
 1    0     1     0     0     3   12      9860
 0    0     1     0     0     3   12      9880
 1    0     1     0     0     4   12      9900
 0    0     1     0     0     4   12      9920
 1    0     1     0     0     5   12      9940
 0    0     1     0     0     5   12      9960
 1    0     1     0     0     6   12      9980
 0    0     1     0     0     6   12     10000
 1    0     1     0     0     7   12     10020
 0    0     1     0     0     7   12     10040
 1    0     1     0     0     8   12     10060
 0    0     1     0     0     8   12     10080
 1    0     1     0     0     9   12     10100
 0    0     1     0     0     9   12     10120
 1    0     0     1     0    10   12     10140
 0    0     0     1     0    10   12     10160
 1    0     0     1     0    11   12     10180
 0    0     0     1     0    11   12     10200
 1    0     0     1     0    12   12     10220
 0    0     0     1     0    12   12     10240
 1    0     0     1     0    13   12     10260
 0    0     0     1     0    13   12     10280
 1    0     0     1     0    14   12     10300
 0    0     0     1     0    14   12     10320
 1    0     0     1     0    15   12     10340
 0    0     0     1     0    15   12     10360
 1    0     1     1     0    16   12     10380
 0    0     1     1     0    16   12     10400
 1    0     1     1     0    17   12     10420
 0    0     1     1     0    17   12     10440
 1    0     1     1     0    18   12     10460
 0    0     1     1     0    18   12     10480
 1    0     1     1     0    19   12     10500
 0    0     1     1     0    19   12     10520
 1    0     1     1     0     0   13     10540
 0    0     1     1     0     0   13     10560
 1    0     1     1     0     1   13     10580
 0    0     1     1     0     1   13     10600
 1    0     1     1     0     2   13     10620
 0    0     1     1     0     2   13     10640
 1    0     1     1     0     3   13     10660
 0    0     1     1     0     3   13     10680
 1    0     1     1     0     4   13     10700
 0    0     1     1     0     4   13     10720
 1    0     1     1     0     5   13     10740
 0    0     1     1     0     5   13     10760
 1    0     1     1     0     6   13     10780
 0    0     1     1     0     6   13     10800
 1    0     1     1     0     7   13     10820
 0    0     1     1     0     7   13     10840
 1    0     1     1     0     8   13     10860
 0    0     1     1     0     8   13     10880
 1    0     1     1     0     9   13     10900
 0    0     1     1     0     9   13     10920
 1    0     0     1     0    10   13     10940
 0    0     0     1     0    10   13     10960
 1    0     0     1     0    11   13     10980
 0    0     0     1     0    11   13     11000
 1    0     0     1     0    12   13     11020
 0    0     0     1     0    12   13     11040
 1    0     0     1     0    13   13     11060
 0    0     0     1     0    13   13     11080
 1    0     0     1     0    14   13     11100
 0    0     0     1     0    14   13     11120
 1    0     0     1     0    15   13     11140
 0    0     0     1     0    15   13     11160
 1    0     1     1     0    16   13     11180
 0    0     1     1     0    16   13     11200
 1    0     1     1     0    17   13     11220
 0    0     1     1     0    17   13     11240
 1    0     1     1     0    18   13     11260
 0    0     1     1     0    18   13     11280
 1    0     1     1     0    19   13     11300
 0    0     1     1     0    19   13     11320
 1    0     1     1     0     0   14     11340
 0    0     1     1     0     0   14     11360
 1    0     1     1     0     1   14     11380
 0    0     1     1     0     1   14     11400
 1    0     1     1     0     2   14     11420
 0    0     1     1     0     2   14     11440
 1    0     1     1     0     3   14     11460
 0    0     1     1     0     3   14     11480
 1    0     1     1     0     4   14     11500
 0    0     1     1     0     4   14     11520
 1    0     1     1     0     5   14     11540
 0    0     1     1     0     5   14     11560
 1    0     1     1     0     6   14     11580
 0    0     1     1     0     6   14     11600
 1    0     1     1     0     7   14     11620
 0    0     1     1     0     7   14     11640
 1    0     1     1     0     8   14     11660
 0    0     1     1     0     8   14     11680
 1    0     1     1     0     9   14     11700
 0    0     1     1     0     9   14     11720
 1    0     0     1     0    10   14     11740
 0    0     0     1     0    10   14     11760
 1    0     0     1     0    11   14     11780
 0    0     0     1     0    11   14     11800
 1    0     0     1     0    12   14     11820
 0    0     0     1     0    12   14     11840
 1    0     0     1     0    13   14     11860
 0    0     0     1     0    13   14     11880
 1    0     0     1     0    14   14     11900
 0    0     0     1     0    14   14     11920
 1    0     0     1     0    15   14     11940
 0    0     0     1     0    15   14     11960
 1    0     1     1     0    16   14     11980
 0    0     1     1     0    16   14     12000
 1    0     1     1     0    17   14     12020
 0    0     1     1     0    17   14     12040
 1    0     1     1     0    18   14     12060
 0    0     1     1     0    18   14     12080
 1    0     1     1     0    19   14     12100
 0    0     1     1     0    19   14     12120
 1    0     1     1     1     0    0     12140
 0    0     1     1     1     0    0     12160
 1    0     1     1     1     1    0     12180
 0    0     1     1     1     1    0     12200
 1    0     1     1     1     2    0     12220
 0    0     1     1     1     2    0     12240
 1    0     1     1     1     3    0     12260
 0    0     1     1     1     3    0     12280
 1    0     1     1     1     4    0     12300
 0    0     1     1     1     4    0     12320
 1    0     1     1     1     5    0     12340
 0    0     1     1     1     5    0     12360
 1    0     1     1     1     6    0     12380
 0    0     1     1     1     6    0     12400
 1    0     1     1     1     7    0     12420
 0    0     1     1     1     7    0     12440
 1    0     1     1     0     8    0     12460
 0    0     1     1     0     8    0     12480
 1    0     1     1     0     9    0     12500
 0    0     1     1     0     9    0     12520
 1    0     0     1     0    10    0     12540
 0    0     0     1     0    10    0     12560
 1    0     0     1     0    11    0     12580
 0    0     0     1     0    11    0     12600
 1    0     0     1     0    12    0     12620
 0    0     0     1     0    12    0     12640
 1    0     0     1     0    13    0     12660
 0    0     0     1     0    13    0     12680
 1    0     0     1     0    14    0     12700
 0    0     0     1     0    14    0     12720
 1    0     0     1     0    15    0     12740
 0    0     0     1     0    15    0     12760
 1    0     1     1     0    16    0     12780
 0    0     1     1     0    16    0     12800
 1    0     1     1     0    17    0     12820
 0    0     1     1     0    17    0     12840
 1    0     1     1     0    18    0     12860
 0    0     1     1     0    18    0     12880
 1    0     1     1     0    19    0     12900
 0    0     1     1     0    19    0     12920
 1    0     1     1     1     0    1     12940
 0    0     1     1     1     0    1     12960
 1    0     1     1     1     1    1     12980
 0    0     1     1     1     1    1     13000
 1    0     1     1     1     2    1     13020
 0    0     1     1     1     2    1     13040
 1    0     1     1     1     3    1     13060
 0    0     1     1     1     3    1     13080
 1    0     1     1     1     4    1     13100
 0    0     1     1     1     4    1     13120
 1    0     1     1     1     5    1     13140
 0    0     1     1     1     5    1     13160
 1    0     1     1     1     6    1     13180
 0    0     1     1     1     6    1     13200
 1    0     1     1     1     7    1     13220
 0    0     1     1     1     7    1     13240
 1    0     1     1     0     8    1     13260
 0    0     1     1     0     8    1     13280
 1    0     1     1     0     9    1     13300
 0    0     1     1     0     9    1     13320
 1    0     0     1     0    10    1     13340
 0    0     0     1     0    10    1     13360
 1    0     0     1     0    11    1     13380
 0    0     0     1     0    11    1     13400
 1    0     0     1     0    12    1     13420
 0    0     0     1     0    12    1     13440
 1    0     0     1     0    13    1     13460
 0    0     0     1     0    13    1     13480
 1    0     0     1     0    14    1     13500
 0    0     0     1     0    14    1     13520
 1    0     0     1     0    15    1     13540
 0    0     0     1     0    15    1     13560
 1    0     1     1     0    16    1     13580
 0    0     1     1     0    16    1     13600
 1    0     1     1     0    17    1     13620
 0    0     1     1     0    17    1     13640
 1    0     1     1     0    18    1     13660
 0    0     1     1     0    18    1     13680
 1    0     1     1     0    19    1     13700
 0    0     1     1     0    19    1     13720
 1    0     1     1     1     0    2     13740
 0    0     1     1     1     0    2     13760
 1    0     1     1     1     1    2     13780
 0    0     1     1     1     1    2     13800
 1    0     1     1     1     2    2     13820
 0    0     1     1     1     2    2     13840
 1    0     1     1     1     3    2     13860
 0    0     1     1     1     3    2     13880
 1    0     1     1     1     4    2     13900
 0    0     1     1     1     4    2     13920
 1    0     1     1     1     5    2     13940
 0    0     1     1     1     5    2     13960
 1    0     1     1     1     6    2     13980
 0    0     1     1     1     6    2     14000
 1    0     1     1     1     7    2     14020
 0    0     1     1     1     7    2     14040
 1    0     1     1     0     8    2     14060
 0    0     1     1     0     8    2     14080
 1    0     1     1     0     9    2     14100
 0    0     1     1     0     9    2     14120
 1    0     0     1     0    10    2     14140
 0    0     0     1     0    10    2     14160
 1    0     0     1     0    11    2     14180
 0    0     0     1     0    11    2     14200
 1    0     0     1     0    12    2     14220
 0    0     0     1     0    12    2     14240
 1    0     0     1     0    13    2     14260
 0    0     0     1     0    13    2     14280
 1    0     0     1     0    14    2     14300
 0    0     0     1     0    14    2     14320
 1    0     0     1     0    15    2     14340
 0    0     0     1     0    15    2     14360
 1    0     1     1     0    16    2     14380
 0    0     1     1     0    16    2     14400
 1    0     1     1     0    17    2     14420
 0    0     1     1     0    17    2     14440
 1    0     1     1     0    18    2     14460
 0    0     1     1     0    18    2     14480
 1    0     1     1     0    19    2     14500
 0    0     1     1     0    19    2     14520
 1    0     1     1     1     0    3     14540
 0    0     1     1     1     0    3     14560
 1    0     1     1     1     1    3     14580
 0    0     1     1     1     1    3     14600
 1    0     1     1     1     2    3     14620
 0    0     1     1     1     2    3     14640
 1    0     1     1     1     3    3     14660
 0    0     1     1     1     3    3     14680
 1    0     1     1     1     4    3     14700
 0    0     1     1     1     4    3     14720
 1    0     1     1     1     5    3     14740
 0    0     1     1     1     5    3     14760
 1    0     1     1     1     6    3     14780
 0    0     1     1     1     6    3     14800
 1    0     1     1     1     7    3     14820
 0    0     1     1     1     7    3     14840
 1    0     1     1     0     8    3     14860
 0    0     1     1     0     8    3     14880
 1    0     1     1     0     9    3     14900
 0    0     1     1     0     9    3     14920
 1    0     0     1     0    10    3     14940
 0    0     0     1     0    10    3     14960
 1    0     0     1     0    11    3     14980
 0    0     0     1     0    11    3     15000
 1    0     0     1     0    12    3     15020
 0    0     0     1     0    12    3     15040
 1    0     0     1     0    13    3     15060
 0    0     0     1     0    13    3     15080
 1    0     0     1     0    14    3     15100
 0    0     0     1     0    14    3     15120
 1    0     0     1     0    15    3     15140
 0    0     0     1     0    15    3     15160
 1    0     1     1     0    16    3     15180
 0    0     1     1     0    16    3     15200
 1    0     1     1     0    17    3     15220
 0    0     1     1     0    17    3     15240
 1    0     1     1     0    18    3     15260
 0    0     1     1     0    18    3     15280
 1    0     1     1     0    19    3     15300
 0    0     1     1     0    19    3     15320
 1    0     1     1     1     0    4     15340
 0    0     1     1     1     0    4     15360
